gvkey,datadate,fyear,indfmt,datafmt,tic,conm,curcd,at,ceq,dlc,dltt,ebitda,fincf,ivncf,oancf
113490,20001231,2000,INDL,STD,CCI,CROWN CASTLE INTL CORP,USD,6439.8410,2420.8620,0.0000,2602.6870,195.8190,1707.0910,-1957.6870,165.4950
113490,20011231,2001,INDL,STD,CCI,CROWN CASTLE INTL CORP,USD,7375.4580,2364.6480,29.0860,3394.0110,247.6340,1109.3090,-895.1360,131.9300
113490,20021231,2002,INDL,STD,CCI,CROWN CASTLE INTL CORP,USD,6892.6010,2208.4980,14.2500,3212.7100,346.8130,-335.0860,-176.9170,208.9320
113490,20031231,2003,INDL,STD,CCI,CROWN CASTLE INTL CORP,USD,6737.5910,1984.4130,267.1420,3182.8500,391.4630,-313.6620,-8.8760,260.0390
113490,20041231,2004,INDL,STD,CCI,CROWN CASTLE INTL CORP,USD,4571.5220,1833.6250,97.2500,1753.1480,262.3340,-1686.4220,-319.6280,2162.4360
113490,20051231,2005,INDL,STD,CCI,CROWN CASTLE INTL CORP,USD,4131.3170,1178.3760,295.0000,1975.6860,306.2270,-445.2200,-264.1400,208.4690
113490,20061231,2006,INDL,STD,CCI,CROWN CASTLE INTL CORP,USD,5006.1680,756.2810,0.0000,3513.8900,396.5140,678.9140,-432.4990,281.4160
113490,20071231,2007,INDL,STD,CCI,CROWN CASTLE INTL CORP,USD,10488.1330,3166.9110,81.5000,5987.6950,737.9560,-77.7820,-791.4480,350.3550
113490,20081231,2008,INDL,STD,CCI,CROWN CASTLE INTL CORP,USD,10361.7220,2715.8650,466.2170,5630.5270,842.7950,47.7170,-476.6130,513.0010
113490,20091231,2009,INDL,STD,CCI,CROWN CASTLE INTL CORP,USD,10956.6060,2936.2410,217.1960,6361.9540,987.0180,214.3960,-172.1450,571.2560
113490,20101231,2010,INDL,STD,CCI,CROWN CASTLE INTL CORP,USD,10469.5290,2445.3730,28.6870,6750.2070,1135.6890,-866.6240,-390.9490,603.4300
113490,20111231,2011,INDL,STD,CCI,CROWN CASTLE INTL CORP,USD,10545.0960,2386.2450,32.5170,6853.1820,1274.5600,-275.7120,-399.8650,643.4540
113490,20121231,2012,INDL,STD,CCI,CROWN CASTLE INTL CORP,USD,16088.7090,2938.7460,688.0560,10923.1860,1494.4710,3786.8030,-4199.5960,772.5570
113490,20131231,2013,INDL,STD,CCI,CROWN CASTLE INTL CORP,USD,20594.9080,6926.6190,103.5860,11490.9140,1747.0830,4063.1330,-5520.9690,1237.6560
113490,20141231,2014,INDL,STD,CCI,CROWN CASTLE INTL CORP,USD,21143.2760,6716.1270,113.3350,11807.5260,2078.8270,-462.9870,-1242.9050,1666.1300
113490,20151231,2015,INDL,STD,CCI,CROWN CASTLE INTL CORP,USD,22036.2450,7089.1230,106.2190,12143.0190,2051.9240,-935.4760,-856.1570,1796.7250
113490,20161231,2016,INDL,STD,CCI,CROWN CASTLE INTL CORP,USD,22675.0920,7557.1150,101.7490,12069.3930,2129.0400,-96.2920,-1297.0820,1782.2640
113490,20171231,2017,INDL,STD,CCI,CROWN CASTLE INTL CORP,USD,32229.5700,12339.0650,115.2510,16044.3690,2383.5790,8195.1520,-10494.0210,2044.1860
114524,19981231,1998,INDL,STD,EBAY,EBAY INC,USD,92.4830,84.4450,0.0000,0.0000,7.9990,71.0170,-49.2590,6.3090
114524,19991231,1999,INDL,STD,EBAY,EBAY INC,USD,963.9420,852.4670,12.2850,15.0180,23.8450,718.7180,-602.8880,66.5640
114524,20001231,2000,INDL,STD,EBAY,EBAY INC,USD,1182.4030,1013.7600,15.2720,11.4040,74.5940,85.9780,-206.0540,100.1480
114524,20011231,2001,INDL,STD,EBAY,EBAY INC,USD,1678.5290,1429.1380,16.1110,12.0080,227.0670,101.5050,-29.8190,252.1120
114524,20021231,2002,INDL,STD,EBAY,EBAY INC,USD,4124.4440,3556.4730,2.9700,13.7980,430.7730,252.0670,-157.7590,479.9030
114524,20031231,2003,INDL,STD,EBAY,EBAY INC,USD,5820.1340,4896.2420,2.8400,124.4760,818.2090,688.8660,-1319.5420,874.1190
114524,20041231,2004,INDL,STD,EBAY,EBAY INC,USD,7991.0510,6728.3410,124.2720,0.0750,1312.9320,647.6690,-2013.2200,1285.3150
114524,20051231,2005,INDL,STD,EBAY,EBAY INC,USD,11788.9860,10047.9810,0.0000,0.0000,1819.8720,471.6060,-2452.7310,2009.8910
114524,20061231,2006,INDL,STD,EBAY,EBAY INC,USD,13494.0110,10904.6320,0.0000,0.0000,1967.5080,-1260.6870,228.8530,2247.7910
114524,20071231,2007,INDL,STD,EBAY,EBAY INC,USD,15366.0370,11704.6020,200.2200,0.0000,2605.8250,-693.3920,-693.1460,2641.1090
114524,20081231,2008,INDL,STD,EBAY,EBAY INC,USD,15592.4390,11083.8580,1000.0000,0.0000,2844.6150,-1673.8510,-2057.3460,2881.9950
114524,20091231,2009,INDL,STD,EBAY,EBAY INC,USD,18408.3200,13787.6480,0.0000,0.0000,2649.0980,-945.6560,-1149.3830,2908.0860
114524,20101231,2010,INDL,STD,EBAY,EBAY INC,USD,22003.7620,15302.1790,300.0000,1494.2270,2837.4730,1234.4060,-2282.4700,2745.7600
114524,20111231,2011,INDL,STD,EBAY,EBAY INC,USD,27320.2180,17929.8790,564.6010,1525.0470,3371.0230,-838.4960,-3306.8620,3273.6740
114524,20121231,2012,INDL,STD,EBAY,EBAY INC,USD,37074.0000,20865.0000,413.0000,4106.0000,4119.0000,1951.0000,-3763.0000,3838.0000
114524,20131231,2013,INDL,STD,EBAY,EBAY INC,USD,41488.0000,23647.0000,6.0000,4117.0000,4765.0000,-1354.0000,-6012.0000,4995.0000
114524,20141231,2014,INDL,STD,EBAY,EBAY INC,USD,45132.0000,19906.0000,850.0000,6777.0000,5039.0000,-1022.0000,-2673.0000,5677.0000
114524,20151231,2015,INDL,STD,EBAY,EBAY INC,USD,17785.0000,6576.0000,0.0000,6779.0000,2939.0000,-4554.0000,-3611.0000,4033.0000
114524,20161231,2016,INDL,STD,EBAY,EBAY INC,USD,23847.0000,10539.0000,1451.0000,7509.0000,2986.0000,-744.0000,-2008.0000,2826.0000
114524,20171231,2017,INDL,STD,EBAY,EBAY INC,USD,25981.0000,8063.0000,781.0000,9234.0000,2941.0000,-1784.0000,-1296.0000,3146.0000
114628,19981130,1998,INDL,STD,GS,GOLDMAN SACHS GROUP INC,USD,217380.0000,6384.0000,122224.0000,17264.0000,17121.0000,2102.0000,-656.0000,62.0000
114628,19991130,1999,INDL,STD,GS,GOLDMAN SACHS GROUP INC,USD,250491.0000,10145.0000,145468.0000,18311.0000,16804.0000,13462.0000,-654.0000,-12589.0000
114628,20001130,2000,INDL,STD,GS,GOLDMAN SACHS GROUP INC,USD,289760.0000,16530.0000,142862.0000,27889.0000,22206.0000,-6664.0000,-3656.0000,11135.0000
114628,20011130,2001,INDL,STD,GS,GOLDMAN SACHS GROUP INC,USD,312218.0000,18231.0000,151683.0000,31016.0000,19896.0000,20124.0000,-1909.0000,-15176.0000
114628,20021130,2002,INDL,STD,GS,GOLDMAN SACHS GROUP INC,USD,355574.0000,19003.0000,184030.0000,38711.0000,12865.0000,9093.0000,-1103.0000,-10077.0000
114628,20031130,2003,INDL,STD,GS,GOLDMAN SACHS GROUP INC,USD,403799.0000,21632.0000,189985.0000,57482.0000,13079.0000,20581.0000,-2661.0000,-15655.0000
114628,20041130,2004,INDL,STD,GS,GOLDMAN SACHS GROUP INC,USD,531379.0000,25079.0000,234629.0000,80696.0000,16229.0000,31753.0000,-863.0000,-33612.0000
114628,20051130,2005,INDL,STD,GS,GOLDMAN SACHS GROUP INC,USD,706804.0000,26252.0000,353316.0000,100007.0000,27087.0000,19373.0000,-1064.0000,-12413.0000
114628,20061130,2006,INDL,STD,GS,GOLDMAN SACHS GROUP INC,USD,838201.0000,32686.0000,375491.0000,148976.0000,46942.0000,53397.0000,-9748.0000,-47617.0000
114628,20071130,2007,INDL,STD,GS,GOLDMAN SACHS GROUP INC,USD,1119796.0000,39700.0000,478168.0000,197474.0000,60404.0000,73390.0000,396.0000,-68197.0000
114628,20081130,2008,INDL,STD,GS,GOLDMAN SACHS GROUP INC,USD,884547.0000,47898.0000,312738.0000,185678.0000,34199.0000,7901.0000,-4337.0000,1894.0000
114628,20091231,2009,INDL,STD,GS,GOLDMAN SACHS GROUP INC,USD,848942.0000,63757.0000,307826.0000,196288.0000,27648.0000,-22828.0000,-1561.0000,48875.0000
114628,20101231,2010,INDL,STD,GS,GOLDMAN SACHS GROUP INC,USD,911332.0000,70399.0000,375433.0000,188247.0000,22603.0000,7839.0000,-185.0000,-6157.0000
114628,20111231,2011,INDL,STD,GS,GOLDMAN SACHS GROUP INC,USD,923225.0000,67279.0000,387738.0000,181724.0000,15736.0000,-6910.0000,1485.0000,21645.0000
114628,20121231,2012,INDL,STD,GS,GOLDMAN SACHS GROUP INC,USD,938555.0000,69516.0000,365800.0000,176270.0000,19553.0000,7516.0000,-3734.0000,12879.0000
114628,20131231,2013,INDL,STD,GS,GOLDMAN SACHS GROUP INC,USD,911507.0000,71267.0000,354190.0000,168489.0000,19129.0000,-7351.0000,-8728.0000,4543.0000
114628,20141231,2014,INDL,STD,GS,GOLDMAN SACHS GROUP INC,USD,856240.0000,73597.0000,280398.0000,174820.0000,18629.0000,18999.0000,-14909.0000,-7623.0000
114628,20151231,2015,INDL,STD,GS,GOLDMAN SACHS GROUP INC,USD,861395.0000,75528.0000,258337.0000,185942.0000,18085.0000,29118.0000,-18574.0000,6961.0000
114628,20161231,2016,INDL,STD,GS,GOLDMAN SACHS GROUP INC,USD,860165.0000,75690.0000,241342.0000,197491.0000,17596.0000,13432.0000,9270.0000,5570.0000
114628,20171231,2017,INDL,STD,GS,GOLDMAN SACHS GROUP INC,USD,916776.0000,70390.0000,258466.0000,227579.0000,21085.0000,35198.0000,-29116.0000,-17742.0000
117768,19990131,1998,INDL,STD,NVDA,NVIDIA CORP,USD,113.3320,64.2090,6.3860,1.9950,8.5220,52.0840,-7.8990,-1.9120
117768,20000131,1999,INDL,STD,NVDA,NVIDIA CORP,USD,202.2500,124.5630,1.7860,0.9620,63.4180,7.0210,-11.5890,15.8710
117768,20010131,2000,INDL,STD,NVDA,NVIDIA CORP,USD,1016.4270,405.7140,0.5880,300.3780,145.9780,605.6350,-60.8290,67.9090
117768,20020131,2001,INDL,STD,NVDA,NVIDIA CORP,USD,1503.1740,763.8190,3.8960,305.8610,298.9400,99.0910,-601.1720,160.8060
117768,20030131,2002,INDL,STD,NVDA,NVIDIA CORP,USD,1617.0150,932.6870,5.6760,304.8800,182.8370,26.2860,-277.3240,265.0320
117768,20040131,2003,INDL,STD,NVDA,NVIDIA CORP,USD,1399.3440,1051.1850,4.0150,0.8560,169.1570,-270.2910,88.0410,49.6780
117768,20050131,2004,INDL,STD,NVDA,NVIDIA CORP,USD,1628.5360,1178.2680,0.8560,0.0000,204.5930,13.8430,-151.9530,132.2000
117768,20060131,2005,INDL,STD,NVDA,NVIDIA CORP,USD,1954.6870,1495.9920,0.0000,0.0000,444.1220,-61.3770,-41.7870,446.4080
117768,20070131,2006,INDL,STD,NVDA,NVIDIA CORP,USD,2675.2630,2006.9190,0.0000,0.0000,592.7540,-53.6300,-540.8230,587.1110
117768,20080131,2007,INDL,STD,NVDA,NVIDIA CORP,USD,3747.6710,2617.9120,0.0000,0.0000,975.8460,-326.3230,-761.3180,1270.1960
117768,20090131,2008,INDL,STD,NVDA,NVIDIA CORP,USD,3350.7270,2394.6520,0.9280,25.6340,333.6220,-349.2740,-209.3670,249.3600
117768,20100131,2009,INDL,STD,NVDA,NVIDIA CORP,USD,3585.9180,2665.1400,1.1840,24.4500,331.9090,61.0590,-519.3330,487.8070
117768,20110131,2010,INDL,STD,NVDA,NVIDIA CORP,USD,4495.2460,3181.4620,1.6740,23.3890,579.6340,192.0210,-649.6780,675.7970
117768,20120131,2011,INDL,STD,NVDA,NVIDIA CORP,USD,5552.9280,4145.7240,2.0160,21.4390,880.0860,236.7230,-1143.3640,909.1560
117768,20130131,2012,INDL,STD,NVDA,NVIDIA CORP,USD,6412.2450,4827.7030,2.4080,18.9980,913.6050,-15.2700,-743.9920,824.1720
117768,20140131,2013,INDL,STD,NVDA,NVIDIA CORP,USD,7250.8940,4456.3980,2.9170,1373.8750,772.8850,389.5920,-805.9370,835.1460
117768,20150131,2014,INDL,STD,NVDA,NVIDIA CORP,USD,7201.3680,4417.9820,3.4140,1398.4280,979.1140,-833.5410,-727.0480,905.6560
117768,20160131,2015,INDL,STD,NVDA,NVIDIA CORP,USD,7370.0000,4469.0000,1413.0000,10.0000,1095.0000,-676.0000,-400.0000,1175.0000
117768,20170131,2016,INDL,STD,NVDA,NVIDIA CORP,USD,9841.0000,5762.0000,800.0000,1989.0000,2139.0000,291.0000,-793.0000,1672.0000
117768,20180131,2017,INDL,STD,NVDA,NVIDIA CORP,USD,11241.0000,7471.0000,15.0000,1985.0000,3409.0000,-2544.0000,1278.0000,3502.0000
118122,19981231,1998,INDL,STD,APTV,APTIV PLC,USD,15506.0000,9.0000,363.0000,3137.0000,1417.0000,384.0000,-1216.0000,849.0000
118122,19991231,1999,INDL,STD,APTV,APTIV PLC,USD,18350.0000,3200.0000,117.0000,1640.0000,2538.0000,2878.0000,-1055.0000,-1214.0000
118122,20001231,2000,INDL,STD,APTV,APTIV PLC,USD,18521.0000,3766.0000,1559.0000,1623.0000,2680.0000,1094.0000,-2054.0000,268.0000
118122,20011231,2001,INDL,STD,APTV,APTIV PLC,USD,18602.0000,2312.0000,1270.0000,2083.0000,1540.0000,13.0000,-1353.0000,1360.0000
118122,20021231,2002,INDL,STD,APTV,APTIV PLC,USD,19316.0000,1279.0000,682.0000,2084.0000,1940.0000,-791.0000,-981.0000,2073.0000
118122,20031231,2003,INDL,STD,APTV,APTIV PLC,USD,20904.0000,1570.0000,801.0000,2434.0000,1724.0000,95.0000,-1017.0000,737.0000
118122,20041231,2004,INDL,STD,APTV,APTIV PLC,USD,16593.0000,-3539.0000,507.0000,2473.0000,1349.0000,-685.0000,-818.0000,1525.0000
118122,20051231,2005,INDL,STD,APTV,APTIV PLC,USD,17023.0000,-6245.0000,3117.0000,273.0000,-52.0000,1952.0000,-794.0000,154.0000
118122,20061231,2006,INDL,STD,APTV,APTIV PLC,USD,15392.0000,-12055.0000,3339.0000,49.0000,-831.0000,-122.0000,-554.0000,43.0000
118122,20071231,2007,INDL,STD,APTV,APTIV PLC,USD,13667.0000,-13472.0000,3495.0000,59.0000,-476.0000,-58.0000,-339.0000,-289.0000
118122,20081231,2008,INDL,STD,APTV,APTIV PLC,USD,10306.0000,-14425.0000,4174.0000,55.0000,16.0000,465.0000,-739.0000,236.0000
118122,20091231,2009,INDL,STD,APTV,APTIV PLC,USD,10307.0000,4938.0000,302.0000,94.0000,-17.0000,2377.0000,-167.0000,-98.0000
118122,20101231,2010,INDL,STD,APTV,APTIV PLC,USD,11082.0000,5641.0000,218.0000,71.0000,1575.0000,-126.0000,-911.0000,1142.0000
118122,20111231,2011,INDL,STD,APTV,APTIV PLC,USD,9128.0000,1688.0000,107.0000,1996.0000,2226.0000,-3194.0000,-10.0000,1377.0000
118122,20121231,2012,INDL,STD,APTV,APTIV PLC,USD,10176.0000,2345.0000,140.0000,2324.0000,2153.0000,-105.0000,-1631.0000,1478.0000
118122,20131231,2013,INDL,STD,APTV,APTIV PLC,USD,11047.0000,2911.0000,61.0000,2351.0000,2368.0000,-822.0000,-655.0000,1750.0000
118122,20141231,2014,INDL,STD,APTV,APTIV PLC,USD,10746.0000,2510.0000,34.0000,2417.0000,2585.0000,-1398.0000,-1186.0000,2135.0000
118122,20151231,2015,INDL,STD,APTV,APTIV PLC,USD,11973.0000,2250.0000,52.0000,3956.0000,2464.0000,-284.0000,-1699.0000,1703.0000
118122,20161231,2016,INDL,STD,APTV,APTIV PLC,USD,12292.0000,2401.0000,12.0000,3959.0000,2838.0000,-1081.0000,-578.0000,1941.0000
118122,20171231,2017,INDL,STD,APTV,APTIV PLC,USD,12169.0000,3299.0000,17.0000,4132.0000,2091.0000,456.0000,-1252.0000,1468.0000
118577,19981231,1998,INDL,STD,LIFE.3,LIFE TECHNOLOGIES CORP,USD,22.8150,0.5850,0.0540,0.0830,5.2110,-0.2610,-6.5330,3.1280
118577,19991231,1999,INDL,STD,LIFE.3,LIFE TECHNOLOGIES CORP,USD,135.5440,125.6220,1.0460,0.7210,15.5750,88.7540,0.3430,10.8520
118577,20001231,2000,INDL,STD,LIFE.3,LIFE TECHNOLOGIES CORP,USD,2369.2150,1778.3970,2.1540,177.5080,34.2040,180.5850,204.5280,-75.0530
118577,20011231,2001,INDL,STD,LIFE.3,LIFE TECHNOLOGIES CORP,USD,2667.2120,1671.0780,3.0390,674.5750,146.6320,518.0120,-172.6950,123.0770
118577,20021231,2002,INDL,STD,LIFE.3,LIFE TECHNOLOGIES CORP,USD,2614.9660,1642.6100,2.2910,672.6070,169.2150,-92.9040,-386.9170,123.5600
118577,20031231,2003,INDL,STD,LIFE.3,LIFE TECHNOLOGIES CORP,USD,3165.6890,1806.8470,1.7840,1037.9710,199.8130,364.1710,-508.3710,168.0550
118577,20041231,2004,INDL,STD,LIFE.3,LIFE TECHNOLOGIES CORP,USD,3614.3350,1913.2510,12.3900,1322.0170,280.3030,232.8770,-689.4790,252.7240
118577,20051231,2005,INDL,STD,LIFE.3,LIFE TECHNOLOGIES CORP,USD,3877.0490,2041.7940,234.2460,1151.9230,299.1920,104.8830,-157.6420,309.3440
118577,20061231,2006,INDL,STD,LIFE.3,LIFE TECHNOLOGIES CORP,USD,3182.8750,1630.4270,2.2180,1151.8140,286.4880,-549.1510,229.8180,235.0600
118577,20071231,2007,INDL,STD,LIFE.3,LIFE TECHNOLOGIES CORP,USD,3329.7470,1765.4470,0.1240,1150.7000,320.0330,-143.2450,48.4550,323.5640
118577,20081231,2008,INDL,STD,LIFE.3,LIFE TECHNOLOGIES CORP,USD,8913.9170,3400.4670,80.0000,3503.5890,431.4870,2301.4020,-2889.7090,365.7820
118577,20091231,2009,INDL,STD,LIFE.3,LIFE TECHNOLOGIES CORP,USD,9115.7400,4026.6680,481.7010,2620.0890,898.7630,-242.3410,-257.9980,714.4710
118577,20101231,2010,INDL,STD,LIFE.3,LIFE TECHNOLOGIES CORP,USD,9486.1990,4434.0760,347.7490,2727.6240,1124.2290,-407.8080,-119.8040,739.0890
118577,20111231,2011,INDL,STD,LIFE.3,LIFE TECHNOLOGIES CORP,USD,9187.9630,4599.2260,450.8390,2297.6530,1166.3860,-627.2680,-151.8840,809.1350
118577,20121231,2012,INDL,STD,LIFE.3,LIFE TECHNOLOGIES CORP,USD,8638.0650,4652.6810,353.2140,2060.8550,1239.4590,-1082.4140,-279.4730,777.9920
119314,19981231,1998,INDL,STD,BKNG,BOOKING HOLDINGS INC,USD,66.5720,54.9640,0.0250,1.0150,-110.9300,101.0670,-6.6070,-40.8830
119314,19991231,1999,INDL,STD,BKNG,BOOKING HOLDINGS INC,USD,441.8860,402.6360,0.0000,0.0000,-1056.8730,210.7910,-68.1870,-63.0250
119314,20001231,2000,INDL,STD,BKNG,BOOKING HOLDINGS INC,USD,195.0780,-248.9070,0.0000,0.0000,-50.6190,14.0310,-41.6740,-19.7160
119314,20011231,2001,INDL,STD,BKNG,BOOKING HOLDINGS INC,USD,262.1900,146.7110,0.0000,0.0000,6.4710,50.9990,-56.1760,28.0960
119314,20021231,2002,INDL,STD,BKNG,BOOKING HOLDINGS INC,USD,211.1620,131.6500,0.0000,0.0000,22.2880,-8.6060,-24.7940,0.8140
119314,20031231,2003,INDL,STD,BKNG,BOOKING HOLDINGS INC,USD,337.7840,149.1070,0.0000,124.5240,26.0030,118.8310,-112.6920,20.0330
119314,20041231,2004,INDL,STD,BKNG,BOOKING HOLDINGS INC,USD,542.0820,199.1430,0.0000,224.4180,44.7990,107.2390,-143.4040,42.0180
119314,20051231,2005,INDL,STD,BKNG,BOOKING HOLDINGS INC,USD,754.0280,369.0710,0.0000,223.5490,64.8500,13.2160,-94.4850,62.6420
119314,20061231,2006,INDL,STD,BKNG,BOOKING HOLDINGS INC,USD,1105.6480,348.5560,0.0000,568.8650,95.3860,157.2930,68.8210,112.0810
119314,20071231,2007,INDL,STD,BKNG,BOOKING HOLDINGS INC,USD,1350.8560,579.1070,569.7960,0.0000,211.0030,19.4450,-221.4990,156.0150
119314,20081231,2008,INDL,STD,BKNG,BOOKING HOLDINGS INC,USD,1343.9770,730.3820,392.9850,0.0000,332.6740,-168.8480,-151.9050,315.5530
119314,20091231,2009,INDL,STD,BKNG,BOOKING HOLDINGS INC,USD,1834.2240,1321.6290,159.8780,0.0000,512.6590,-168.9600,-501.4600,509.6650
119314,20101231,2010,INDL,STD,BKNG,BOOKING HOLDINGS INC,USD,2905.9530,1813.3360,0.1750,476.2300,838.1730,212.9570,-841.0980,777.2970
119314,20111231,2011,INDL,STD,BKNG,BOOKING HOLDINGS INC,USD,3970.6710,2574.2950,497.6400,0.0000,1452.7460,-151.0270,-904.7680,1341.8120
119314,20121231,2012,INDL,STD,BKNG,BOOKING HOLDINGS INC,USD,6569.7420,3896.9750,520.3440,881.9960,1935.8600,668.8550,-1562.7130,1785.7500
119314,20131231,2013,INDL,STD,BKNG,BOOKING HOLDINGS INC,USD,10444.4600,6909.7290,151.9310,1742.0470,2553.1280,-403.5110,-2162.2670,2301.4360
119314,20141231,2014,INDL,STD,BKNG,BOOKING HOLDINGS INC,USD,14940.5630,8566.6940,37.1950,3849.7560,3288.0320,1428.9940,-2348.5440,2914.3970
119314,20151231,2015,INDL,STD,BKNG,BOOKING HOLDINGS INC,USD,17420.5750,8795.4690,0.0000,6158.4430,3501.3420,-729.9960,-3894.5180,3102.2310
119314,20161231,2016,INDL,STD,BKNG,BOOKING HOLDINGS INC,USD,19838.9730,9820.1420,967.7340,6199.0600,4156.1480,57.7370,-3333.2950,3924.6970
119314,20171231,2017,INDL,STD,BKNG,BOOKING HOLDINGS INC,USD,25451.2630,11260.5980,710.9100,8812.7510,4920.1660,-78.6630,-4202.0350,4662.0360
119417,19981231,1998,INDL,STD,PBG,PEPSI BOTTLING GROUP INC,USD,7322.0000,-238.0000,112.0000,3361.0000,749.0000,370.0000,-1046.0000,625.0000
119417,19991231,1999,INDL,STD,PBG,PEPSI BOTTLING GROUP INC,USD,7619.0000,1563.0000,23.0000,3268.0000,907.0000,174.0000,-733.0000,718.0000
119417,20001231,2000,INDL,STD,PBG,PEPSI BOTTLING GROUP INC,USD,7736.0000,1646.0000,26.0000,3271.0000,930.0000,-115.0000,-584.0000,831.0000
119417,20011231,2001,INDL,STD,PBG,PEPSI BOTTLING GROUP INC,USD,7857.0000,1601.0000,77.0000,3285.0000,1055.0000,-209.0000,-830.0000,1005.0000
119417,20021231,2002,INDL,STD,PBG,PEPSI BOTTLING GROUP INC,USD,10027.0000,1824.0000,69.0000,4523.0000,1341.0000,673.0000,-1734.0000,1014.0000
119417,20031231,2003,INDL,STD,PBG,PEPSI BOTTLING GROUP INC,USD,11544.0000,1881.0000,1247.0000,4493.0000,1524.0000,653.0000,-734.0000,1084.0000
119417,20041231,2004,INDL,STD,PBG,PEPSI BOTTLING GROUP INC,USD,10793.0000,1949.0000,208.0000,4489.0000,1578.0000,-1395.0000,-791.0000,1251.0000
119417,20051231,2005,INDL,STD,PBG,PEPSI BOTTLING GROUP INC,USD,11524.0000,2043.0000,1015.0000,3939.0000,1672.0000,-183.0000,-842.0000,1219.0000
119417,20061231,2006,INDL,STD,PBG,PEPSI BOTTLING GROUP INC,USD,11927.0000,2084.0000,374.0000,4754.0000,1666.0000,-371.0000,-731.0000,1228.0000
119417,20071231,2007,INDL,STD,PBG,PEPSI BOTTLING GROUP INC,USD,13115.0000,2615.0000,247.0000,4770.0000,1793.0000,-564.0000,-883.0000,1437.0000
119417,20081231,2008,INDL,STD,PBG,PEPSI BOTTLING GROUP INC,USD,12982.0000,1343.0000,1408.0000,4784.0000,1822.0000,850.0000,-1758.0000,1284.0000
119417,20091231,2009,INDL,STD,PBG,PEPSI BOTTLING GROUP INC,USD,13570.0000,2417.0000,203.0000,5449.0000,1749.0000,-470.0000,-714.0000,1108.0000
120093,19981231,1998,INDL,STD,CNX,CNX RESOURCES CORPORATION,USD,3863.3900,-103.2210,667.5120,315.0950,469.3670,-146.8980,-235.9180,395.3130
120093,19990630,1999,INDL,STD,CNX,CNX RESOURCES CORPORATION,USD,3875.0260,254.7250,359.2770,312.7430,408.9790,,,
120093,20000630,2000,INDL,STD,CNX,CNX RESOURCES CORPORATION,USD,3866.3110,254.1790,471.0670,300.6050,423.7910,-10.8520,-299.5540,295.0280
120093,20010630,2001,INDL,STD,CNX,CNX RESOURCES CORPORATION,USD,3894.9710,351.6470,432.5960,231.0280,364.2220,-194.0740,-233.1650,435.6830
120093,20021231,2002,INDL,STD,CNX,CNX RESOURCES CORPORATION,USD,4293.1600,162.0470,213.1600,488.4310,261.8880,6.3150,-339.9360,329.5560
120093,20031231,2003,INDL,STD,CNX,CNX RESOURCES CORPORATION,USD,4318.9780,290.6370,122.0900,441.9120,213.7130,-181.5170,-204.6140,381.1270
120093,20041231,2004,INDL,STD,CNX,CNX RESOURCES CORPORATION,USD,4195.6110,469.0210,8.9450,425.7600,340.2240,42.3600,-400.5420,358.0910
120093,20051231,2005,INDL,STD,CNX,CNX RESOURCES CORPORATION,USD,5087.6520,1025.3560,4.6290,438.3670,589.7830,-0.4550,-74.4130,409.0860
120093,20061231,2006,INDL,STD,CNX,CNX RESOURCES CORPORATION,USD,5663.3320,1066.1510,59.5180,492.7450,764.1510,-119.7580,-661.5460,664.5470
120093,20071231,2007,INDL,STD,CNX,CNX RESOURCES CORPORATION,USD,6208.0900,1214.4190,265.7830,488.9250,700.1420,105.8390,-972.1040,684.0330
120093,20081231,2008,INDL,STD,CNX,CNX RESOURCES CORPORATION,USD,7370.4580,1462.1870,580.1010,468.3510,1067.0990,166.2530,-1098.8560,1029.4640
120093,20091231,2009,INDL,STD,CNX,CNX RESOURCES CORPORATION,USD,7725.4010,1785.5480,518.2440,422.9080,1210.2210,-173.0150,-845.3410,945.4510
120093,20101231,2010,INDL,STD,CNX,CNX RESOURCES CORPORATION,USD,12070.6100,2944.4770,508.7830,3186.1380,1272.5900,4379.8490,-5543.9740,1131.3120
120093,20111231,2011,INDL,STD,CNX,CNX RESOURCES CORPORATION,USD,12525.7000,3610.8850,20.6910,3177.4230,1696.9720,-606.1400,-578.5240,1527.6060
120093,20121231,2012,INDL,STD,CNX,CNX RESOURCES CORPORATION,USD,12670.9090,3953.7920,76.4040,3174.5860,1002.8350,-81.5770,-1000.4100,728.1290
120093,20131231,2013,INDL,STD,CNX,CNX RESOURCES CORPORATION,USD,11393.6670,5006.2890,11.4550,3163.5590,607.5970,-151.2370,-201.9810,658.7760
120093,20141231,2014,INDL,STD,CNX,CNX RESOURCES CORPORATION,USD,11759.5300,5329.4580,13.0160,3275.8780,875.8300,-45.8290,-1041.3820,936.7800
120093,20151231,2015,INDL,STD,CNX,CNX RESOURCES CORPORATION,USD,10929.9020,4702.0270,958.6500,2748.2050,-8.6970,385.9570,-996.2170,505.8490
120093,20161231,2016,INDL,STD,CNX,CNX RESOURCES CORPORATION,USD,9183.9810,3798.3950,12.0000,2762.0690,117.6460,-968.7550,487.3710,469.2850
120093,20171231,2017,INDL,STD,CNX,CNX RESOURCES CORPORATION,USD,6931.9130,3899.8990,7.1110,2207.3730,458.7690,36.1020,-221.9210,648.6870
120877,19981231,1998,INDL,STD,RAI,REYNOLDS AMERICAN INC,USD,19401.0000,9886.0000,91.0000,4861.0000,1715.0000,-611.0000,-43.0000,569.0000
